product,depth_ticks,alpha,final_pnl,mean_increment,vol_increment,sharpe_empirical,portfolio_value_vol,inventory_final
EMERALDS,-1.6734693877551021,0.48,6158.0,0.3079,5.755492819038175,0.05349672211935006,1707.9084825445857,-8.0
EMERALDS,-1.6734693877551021,0.5,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.6734693877551021,0.52,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.6734693877551021,0.54,6102.0,0.3051,5.749279432241923,0.05306751978152273,1693.869027906231,-8.0
EMERALDS,-1.6734693877551021,0.56,6019.0,0.30095,5.738220900026419,0.052446569283976924,1674.8222426048683,-8.0
EMERALDS,-1.6734693877551021,0.58,5883.0,0.29415,5.714370112050846,0.0514754897271489,1637.0806036827844,-8.0
EMERALDS,-1.6734693877551021,0.6,5443.0,0.27215,5.278208443922995,0.051561055780837306,1542.2551831006751,-5.0
EMERALDS,-1.6734693877551021,0.62,5196.0,0.2598,5.221006029492783,0.049760524797792534,1475.080468130844,-5.0
EMERALDS,-1.6734693877551021,0.64,5114.0,0.2557,5.209656179634123,0.049081933851910724,1451.2669004849486,-5.0
EMERALDS,-1.6734693877551021,0.66,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.6734693877551021,0.68,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.6734693877551021,0.7,5038.0,0.2519,5.204175860787181,0.04840343730465283,1431.8510328779876,-5.0
EMERALDS,-1.6734693877551021,0.72,4841.0,0.24205,5.164403334122927,0.04686891869980319,1372.2516317861493,-5.0
EMERALDS,-1.6734693877551021,0.74,4810.0,0.2405,5.16362854492846,0.046575774749756334,1362.9448733459142,-5.0
EMERALDS,-1.6734693877551021,0.76,4792.0,0.2396,5.165538872179746,0.04638431844747574,1356.839788087119,-5.0
EMERALDS,-1.6734693877551021,0.78,4680.0,0.234,5.151877715940082,0.04542033272179504,1321.677886102585,-5.0
EMERALDS,-1.6734693877551021,0.8,4680.0,0.234,5.151877715940082,0.04542033272179504,1321.677886102585,-5.0
EMERALDS,-1.6734693877551021,0.82,4598.0,0.2299,5.145040912373778,0.04468380405821313,1297.8754698706412,-5.0
EMERALDS,-1.6734693877551021,0.84,4429.0,0.22145,5.109178984680415,0.043343558850454315,1252.8850452942352,-5.0
EMERALDS,-1.6734693877551021,0.86,4398.0,0.2199,5.110102150642392,0.04303240786925489,1243.579741505786,-5.0
EMERALDS,-1.6734693877551021,0.88,4380.0,0.219,5.112987287291061,0.042832103366333536,1237.476904282706,-5.0
EMERALDS,-1.6734693877551021,0.9,4380.0,0.219,5.112987287291061,0.042832103366333536,1237.476904282706,-5.0
EMERALDS,-1.6734693877551021,0.92,4190.0,0.2095,5.066163217860238,0.04135279322652481,1189.2451596242677,-5.0
EMERALDS,-1.6734693877551021,0.94,4190.0,0.2095,5.066163217860238,0.04135279322652481,1189.2451596242677,-5.0
EMERALDS,-1.6734693877551021,0.96,3777.0,0.18885,4.993294070801358,0.03782072462030902,1071.742044644222,-5.0
EMERALDS,-1.6734693877551021,0.98,3494.0,0.1747,4.985637362464302,0.03504065524606251,990.1603647293504,-5.0
EMERALDS,-1.6734693877551021,1.0,3476.0,0.1738,4.989568474327214,0.034832671581570974,984.0633169017619,-5.0
EMERALDS,-1.5918367346938775,0.0,11116.0,0.5558,13.138427849632544,0.04230338716024875,3160.9119879144355,-20.0
EMERALDS,-1.5918367346938775,0.02,11631.0,0.58155,13.198638172080484,0.044061363939059406,3317.767687590293,-20.0
EMERALDS,-1.5918367346938775,0.04,11807.0,0.59035,13.223813250250473,0.044642947448521944,3363.7278514640852,-20.0
EMERALDS,-1.5918367346938775,0.06,11536.0,0.5768,13.092956188729877,0.04405422210886923,3270.3511752164227,-20.0
EMERALDS,-1.5918367346938775,0.08,11048.0,0.5524,11.80338740531717,0.04680012449232631,3101.6323814645975,-17.0
EMERALDS,-1.5918367346938775,0.1,10781.0,0.53905,10.530160259820361,0.05119105376362011,3034.0604124286774,-14.0
EMERALDS,-1.5918367346938775,0.12,10501.0,0.52505,10.190037904615467,0.05152581422314281,2949.7639930298114,-14.0
EMERALDS,-1.5918367346938775,0.14,9916.0,0.4958,8.978311776720611,0.05522196291796567,2791.6338576635085,-11.0
EMERALDS,-1.5918367346938775,0.16,9518.0,0.4759,8.40627855772101,0.05661244708134193,2654.1609528699196,-13.0
EMERALDS,-1.5918367346938775,0.18,9421.0,0.47105,8.389509037929455,0.05614750492196334,2621.8353846283326,-13.0
EMERALDS,-1.5918367346938775,0.2,9191.0,0.45955,7.8826495417150175,0.05829892570614224,2572.736937205979,-9.0
EMERALDS,-1.5918367346938775,0.22,8618.0,0.4309,7.145496846965926,0.060303714245282455,2382.9433523238604,-8.0
EMERALDS,-1.5918367346938775,0.24,8468.0,0.4234,7.121455780948161,0.059454135927194916,2344.0971112728453,-8.0
EMERALDS,-1.5918367346938775,0.26,8462.0,0.4231,7.1205889075272415,0.0594192426349367,2341.5755303865253,-8.0
EMERALDS,-1.5918367346938775,0.28,7850.0,0.3925,6.775672937059462,0.057927825567439355,2222.929125678817,-8.0
EMERALDS,-1.5918367346938775,0.3,7837.0,0.39185,6.774134895136057,0.05784502465124438,2218.557992335886,-8.0
EMERALDS,-1.5918367346938775,0.32,7624.0,0.3812,6.736504031023807,0.0565872147102487,2155.0434309061798,-8.0
EMERALDS,-1.5918367346938775,0.34,7555.0,0.37775,6.723619184449697,0.0561825394385297,2134.3999846792535,-8.0
EMERALDS,-1.5918367346938775,0.36,7523.0,0.37615,6.720964304138208,0.05596667129572437,2124.372461067889,-8.0
EMERALDS,-1.5918367346938775,0.38,6849.0,0.34245,5.89111008193702,0.05812996111717557,1904.6411536677813,-8.0
EMERALDS,-1.5918367346938775,0.4,6705.0,0.33525,5.8604741649033825,0.05720526881727616,1865.4581823492024,-8.0
EMERALDS,-1.5918367346938775,0.42,6622.0,0.3311,5.845791032016112,0.05663904135242572,1846.4157982574754,-8.0
EMERALDS,-1.5918367346938775,0.44,6574.0,0.3287,5.837649896148279,0.056306905321074234,1833.8142973716224,-8.0
EMERALDS,-1.5918367346938775,0.46,6476.0,0.3238,5.813531935063228,0.055697638478092976,1805.7727795226888,-8.0
EMERALDS,-1.5918367346938775,0.48,6308.0,0.3154,5.77693888144924,0.054596388584411806,1753.8097121417643,-8.0
EMERALDS,-1.5918367346938775,0.5,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.5918367346938775,0.52,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.5918367346938775,0.54,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.5918367346938775,0.56,5555.0,0.27775,5.297471560801436,0.0524306731640066,1577.4258167985577,-5.0
EMERALDS,-1.5918367346938775,0.58,5555.0,0.27775,5.297471560801436,0.0524306731640066,1577.4258167985577,-5.0
EMERALDS,-1.5918367346938775,0.6,5443.0,0.27215,5.278208443922995,0.051561055780837306,1542.2551831006751,-5.0
EMERALDS,-1.5918367346938775,0.62,5412.0,0.2706,5.275800947723484,0.05129079028593077,1532.9781971379361,-5.0
EMERALDS,-1.5918367346938775,0.64,5196.0,0.2598,5.221006029492783,0.049760524797792534,1475.080468130844,-5.0
EMERALDS,-1.5918367346938775,0.66,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.5918367346938775,0.68,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.5918367346938775,0.7,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.5918367346938775,0.72,5038.0,0.2519,5.204175860787181,0.04840343730465283,1431.8510328779876,-5.0
EMERALDS,-1.5918367346938775,0.74,4810.0,0.2405,5.16362854492846,0.046575774749756334,1362.9448733459142,-5.0
EMERALDS,-1.5918367346938775,0.76,4810.0,0.2405,5.16362854492846,0.046575774749756334,1362.9448733459142,-5.0
EMERALDS,-1.5918367346938775,0.78,4792.0,0.2396,5.165538872179746,0.04638431844747574,1356.839788087119,-5.0
EMERALDS,-1.5918367346938775,0.8,4680.0,0.234,5.151877715940082,0.04542033272179504,1321.677886102585,-5.0
EMERALDS,-1.5918367346938775,0.82,4598.0,0.2299,5.145040912373778,0.04468380405821313,1297.8754698706412,-5.0
EMERALDS,-1.5918367346938775,0.84,4598.0,0.2299,5.145040912373778,0.04468380405821313,1297.8754698706412,-5.0
EMERALDS,-1.5918367346938775,0.86,4540.0,0.227,5.141679783883863,0.04414899595877427,1284.5675610576347,-5.0
EMERALDS,-1.5918367346938775,0.88,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.5918367346938775,0.9,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.5918367346938775,0.92,4380.0,0.219,5.112987287291061,0.042832103366333536,1237.476904282706,-5.0
EMERALDS,-1.5918367346938775,0.94,4380.0,0.219,5.112987287291061,0.042832103366333536,1237.476904282706,-5.0
EMERALDS,-1.5918367346938775,0.96,4190.0,0.2095,5.066163217860238,0.04135279322652481,1189.2451596242677,-5.0
EMERALDS,-1.5918367346938775,0.98,3777.0,0.18885,4.993294070801358,0.03782072462030902,1071.742044644222,-5.0
EMERALDS,-1.5918367346938775,1.0,3476.0,0.1738,4.989568474327214,0.034832671581570974,984.0633169017619,-5.0
EMERALDS,-1.510204081632653,0.0,11116.0,0.5558,13.138427849632544,0.04230338716024875,3160.9119879144355,-20.0
EMERALDS,-1.510204081632653,0.02,11907.0,0.59535,13.2379835465036,0.044972861456474854,3387.6220758140526,-20.0
EMERALDS,-1.510204081632653,0.04,11907.0,0.59535,13.2379835465036,0.044972861456474854,3387.6220758140526,-20.0
EMERALDS,-1.510204081632653,0.06,11527.0,0.57635,12.763446661364636,0.04515629792574995,3255.9233871198567,-20.0
EMERALDS,-1.510204081632653,0.08,11167.0,0.55835,11.878968611689317,0.04700323893865367,3142.746513326437,-18.0
EMERALDS,-1.510204081632653,0.1,10781.0,0.53905,10.530160259820361,0.05119105376362011,3034.0604124286774,-14.0
EMERALDS,-1.510204081632653,0.12,10172.0,0.5086,9.659980643872947,0.05265020901699122,2867.340366449592,-12.0
EMERALDS,-1.510204081632653,0.14,10006.0,0.5003,8.991023296043673,0.05564438924545411,2814.3402848429755,-11.0
EMERALDS,-1.510204081632653,0.16,9636.0,0.4818,8.424058924295341,0.05719333213713267,2686.525908011642,-13.0
EMERALDS,-1.510204081632653,0.18,9372.0,0.4686,7.9151572340668,0.05920286687207523,2624.156744854575,-9.0
EMERALDS,-1.510204081632653,0.2,9191.0,0.45955,7.8826495417150175,0.05829892570614224,2572.736937205979,-9.0
EMERALDS,-1.510204081632653,0.22,8695.0,0.43475,7.162467622090867,0.060698354664685775,2405.244184295108,-8.0
EMERALDS,-1.510204081632653,0.24,8618.0,0.4309,7.145496846965926,0.060303714245282455,2382.9433523238604,-8.0
EMERALDS,-1.510204081632653,0.26,7963.0,0.39815,6.794698416964508,0.058597155542022016,2253.414575240082,-8.0
EMERALDS,-1.510204081632653,0.28,7931.0,0.39655,6.790471124855771,0.058398009903682886,2243.3810675399664,-8.0
EMERALDS,-1.510204081632653,0.3,7837.0,0.39185,6.774134895136057,0.05784502465124438,2218.557992335886,-8.0
EMERALDS,-1.510204081632653,0.32,7837.0,0.39185,6.774134895136057,0.05784502465124438,2218.557992335886,-8.0
EMERALDS,-1.510204081632653,0.34,6889.0,0.34445,5.895490157527193,0.058426015614701024,1916.0452596514417,-8.0
EMERALDS,-1.510204081632653,0.36,6889.0,0.34445,5.895490157527193,0.058426015614701024,1916.0452596514417,-8.0
EMERALDS,-1.510204081632653,0.38,6849.0,0.34245,5.89111008193702,0.05812996111717557,1904.6411536677813,-8.0
EMERALDS,-1.510204081632653,0.4,6705.0,0.33525,5.8604741649033825,0.05720526881727616,1865.4581823492024,-8.0
EMERALDS,-1.510204081632653,0.42,6705.0,0.33525,5.8604741649033825,0.05720526881727616,1865.4581823492024,-8.0
EMERALDS,-1.510204081632653,0.44,6622.0,0.3311,5.845791032016112,0.05663904135242572,1846.4157982574754,-8.0
EMERALDS,-1.510204081632653,0.46,6574.0,0.3287,5.837649896148279,0.056306905321074234,1833.8142973716224,-8.0
EMERALDS,-1.510204081632653,0.48,6574.0,0.3287,5.837649896148279,0.056306905321074234,1833.8142973716224,-8.0
EMERALDS,-1.510204081632653,0.5,6150.0,0.3075,5.755071133357085,0.0534311380128202,1706.4721480731637,-8.0
EMERALDS,-1.510204081632653,0.52,5631.0,0.28155,5.306833292793358,0.05305423865157832,1596.845325468136,-5.0
EMERALDS,-1.510204081632653,0.54,5631.0,0.28155,5.306833292793358,0.05305423865157832,1596.845325468136,-5.0
EMERALDS,-1.510204081632653,0.56,5613.0,0.28065,5.306852699811819,0.0528844525889991,1590.7336822729787,-5.0
EMERALDS,-1.510204081632653,0.58,5555.0,0.27775,5.297471560801436,0.0524306731640066,1577.4258167985577,-5.0
EMERALDS,-1.510204081632653,0.6,5443.0,0.27215,5.278208443922995,0.051561055780837306,1542.2551831006751,-5.0
EMERALDS,-1.510204081632653,0.62,5443.0,0.27215,5.278208443922995,0.051561055780837306,1542.2551831006751,-5.0
EMERALDS,-1.510204081632653,0.64,5412.0,0.2706,5.275800947723484,0.05129079028593077,1532.9781971379361,-5.0
EMERALDS,-1.510204081632653,0.66,5412.0,0.2706,5.275800947723484,0.05129079028593077,1532.9781971379361,-5.0
EMERALDS,-1.510204081632653,0.68,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.510204081632653,0.7,5096.0,0.2548,5.210611956382858,0.04890020637362506,1445.1638533185355,-5.0
EMERALDS,-1.510204081632653,0.72,5038.0,0.2519,5.204175860787181,0.04840343730465283,1431.8510328779876,-5.0
EMERALDS,-1.510204081632653,0.74,5038.0,0.2519,5.204175860787181,0.04840343730465283,1431.8510328779876,-5.0
EMERALDS,-1.510204081632653,0.76,4810.0,0.2405,5.16362854492846,0.046575774749756334,1362.9448733459142,-5.0
EMERALDS,-1.510204081632653,0.78,4792.0,0.2396,5.165538872179746,0.04638431844747574,1356.839788087119,-5.0
EMERALDS,-1.510204081632653,0.8,4680.0,0.234,5.151877715940082,0.04542033272179504,1321.677886102585,-5.0
EMERALDS,-1.510204081632653,0.82,4680.0,0.234,5.151877715940082,0.04542033272179504,1321.677886102585,-5.0
EMERALDS,-1.510204081632653,0.84,4598.0,0.2299,5.145040912373778,0.04468380405821313,1297.8754698706412,-5.0
EMERALDS,-1.510204081632653,0.86,4540.0,0.227,5.141679783883863,0.04414899595877427,1284.5675610576347,-5.0
EMERALDS,-1.510204081632653,0.88,4509.0,0.22545,5.142598788307328,0.04383970231405243,1275.267910845027,-5.0
EMERALDS,-1.510204081632653,0.9,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.510204081632653,0.92,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.510204081632653,0.94,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.510204081632653,0.96,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.510204081632653,0.98,4491.0,0.22455,5.145466674413508,0.0436403564941162,1269.1686263087256,-5.0
EMERALDS,-1.510204081632653,1.0,3476.0,0.1738,4.989568474327214,0.034832671581570974,984.0633169017619,-5.0
EMERALDS,-1.4285714285714286,0.0,13034.0,0.6517,13.395323329804322,0.04865130791953194,3706.9413551490634,-20.0
EMERALDS,-1.4285714285714286,0.02,12111.0,0.60555,13.266524005838907,0.045644963197102977,3440.308494533127,-20.0
EMERALDS,-1.4285714285714286,0.04,12039.0,0.60195,13.257115304526094,0.045405805574798695,3419.3495732685765,-20.0
EMERALDS,-1.4285714285714286,0.06,11737.0,0.58685,12.594866298516234,0.04659438108280158,3311.219566108173,-19.0
EMERALDS,-1.4285714285714286,0.08,11129.0,0.55645,10.956427948811601,0.05078753792748264,3133.41122370589,-15.0
EMERALDS,-1.4285714285714286,0.1,10827.0,0.54135,10.24468106763212,0.0528420549577073,3042.4916553477346,-14.0
EMERALDS,-1.4285714285714286,0.12,10205.0,0.51025,9.02994988565828,0.056506404405455124,2863.6096442091666,-11.0
EMERALDS,-1.4285714285714286,0.14,9866.0,0.4933,8.466531468671217,0.05826470991401408,2748.3346541933897,-13.0
EMERALDS,-1.4285714285714286,0.16,9655.0,0.48275,7.9745408919573535,0.060536400344610795,2699.1801291168836,-9.0
EMERALDS,-1.4285714285714286,0.18,9489.0,0.47445,7.945259416626998,0.05971485323778369,2653.2543705360963,-9.0
EMERALDS,-1.4285714285714286,0.2,8957.0,0.44785,7.223079701726959,0.062002638554981476,2466.932016943705,-8.0
EMERALDS,-1.4285714285714286,0.22,8811.0,0.44055,7.197601385010147,0.06120789085618124,2431.477815059265,-8.0
EMERALDS,-1.4285714285714286,0.24,8343.0,0.41715,6.8835264129296405,0.06060120568673176,2351.781417538241,-8.0
EMERALDS,-1.4285714285714286,0.26,8241.0,0.41205,6.864522182752416,0.060026027890958525,2319.178543300036,-8.0
EMERALDS,-1.4285714285714286,0.28,8061.0,0.40305,6.829253304534838,0.059018165241046514,2276.127309042835,-8.0
EMERALDS,-1.4285714285714286,0.3,7980.0,0.399,6.814543198190177,0.0585512467080651,2255.6709606999284,-8.0
EMERALDS,-1.4285714285714286,0.32,7351.0,0.36755,6.013564417007604,0.061120156784301265,2042.144598615455,-8.0
EMERALDS,-1.4285714285714286,0.34,7351.0,0.36755,6.013564417007604,0.061120156784301265,2042.144598615455,-8.0
EMERALDS,-1.4285714285714286,0.36,7025.0,0.35125,5.936351862676269,0.05916933634079549,1950.7711409484994,-8.0
EMERALDS,-1.4285714285714286,0.38,7025.0,0.35125,5.936351862676269,0.05916933634079549,1950.7711409484994,-8.0
EMERALDS,-1.4285714285714286,0.4,6985.0,0.34925,5.932004251304949,0.0588755478257067,1939.3703027368024,-8.0
EMERALDS,-1.4285714285714286,0.42,6841.0,0.34205,5.9015889214261605,0.05795896741607364,1900.1809598477298,-8.0
EMERALDS,-1.4285714285714286,0.44,6758.0,0.3379,5.887013129762835,0.05739752783830001,1881.1346616600952,-8.0
EMERALDS,-1.4285714285714286,0.46,6710.0,0.3355,5.878931854512349,0.05706818998803132,1868.5366464843758,-8.0
EMERALDS,-1.4285714285714286,0.48,6260.0,0.313,5.47315548838145,0.05718821631587923,1776.3363853397561,-5.0
EMERALDS,-1.4285714285714286,0.5,6260.0,0.313,5.47315548838145,0.05718821631587923,1776.3363853397561,-5.0
EMERALDS,-1.4285714285714286,0.52,5950.0,0.2975,5.404747334519903,0.0550442012524581,1683.6504399188686,-5.0
EMERALDS,-1.4285714285714286,0.54,5760.0,0.288,5.350397742224405,0.05382777391055515,1635.3800220101016,-5.0
EMERALDS,-1.4285714285714286,0.56,5760.0,0.288,5.350397742224405,0.05382777391055515,1635.3800220101016,-5.0
EMERALDS,-1.4285714285714286,0.58,5742.0,0.2871,5.350418076188065,0.05365935818692995,1629.2653322348995,-5.0
EMERALDS,-1.4285714285714286,0.6,5684.0,0.2842,5.34111695809032,0.05320984397645802,1615.961113811143,-5.0
EMERALDS,-1.4285714285714286,0.62,5572.0,0.2786,5.322018605754775,0.05234855806380418,1580.7825624018474,-5.0
EMERALDS,-1.4285714285714286,0.64,5541.0,0.27705,5.319632816040972,0.05208066225258547,1571.4978376716622,-5.0
EMERALDS,-1.4285714285714286,0.66,5541.0,0.27705,5.319632816040972,0.05208066225258547,1571.4978376716622,-5.0
EMERALDS,-1.4285714285714286,0.68,5441.0,0.27205,5.30944806900868,0.05123884751561269,1541.5701926832385,-5.0
EMERALDS,-1.4285714285714286,0.7,5225.0,0.26125,5.255006987388314,0.04971449146061718,1483.6790616549085,-5.0
EMERALDS,-1.4285714285714286,0.72,5225.0,0.26125,5.255006987388314,0.04971449146061718,1483.6790616549085,-5.0
EMERALDS,-1.4285714285714286,0.74,5167.0,0.25835,5.248628895006771,0.04922237886656049,1470.3702303674668,-5.0
EMERALDS,-1.4285714285714286,0.76,5136.0,0.2568,5.247871355130573,0.04893412635752587,1461.081264106038,-5.0
EMERALDS,-1.4285714285714286,0.78,4939.0,0.24695,5.208441772497797,0.047413412837592483,1401.4805422077532,-5.0
EMERALDS,-1.4285714285714286,0.8,4921.0,0.24605,5.210336783500661,0.0472234349186708,1395.371722849417,-5.0
EMERALDS,-1.4285714285714286,0.82,4809.0,0.24045,5.196800342277928,0.046268854711205405,1360.2002848660743,-5.0
EMERALDS,-1.4285714285714286,0.84,4809.0,0.24045,5.196800342277928,0.046268854711205405,1360.2002848660743,-5.0
EMERALDS,-1.4285714285714286,0.86,4727.0,0.23635,5.190027810859977,0.04553925501236135,1336.397254388795,-5.0
EMERALDS,-1.4285714285714286,0.88,4669.0,0.23345,5.186699441600602,0.04500935568534851,1323.0937019387318,-5.0
EMERALDS,-1.4285714285714286,0.9,4620.0,0.231,5.190456530980681,0.044504755722586706,1307.681926269825,-5.0
EMERALDS,-1.4285714285714286,0.92,4620.0,0.231,5.190456530980681,0.044504755722586706,1307.681926269825,-5.0
EMERALDS,-1.4285714285714286,0.94,4392.0,0.2196,4.567786755092667,0.0480757994569615,1201.9564941916315,-8.0
EMERALDS,-1.4285714285714286,0.96,4392.0,0.2196,4.567786755092667,0.0480757994569615,1201.9564941916315,-8.0
EMERALDS,-1.4285714285714286,0.98,4392.0,0.2196,4.567786755092667,0.0480757994569615,1201.9564941916315,-8.0
EMERALDS,-1.4285714285714286,1.0,4392.0,0.2196,4.567786755092667,0.0480757994569615,1201.9564941916315,-8.0
EMERALDS,-1.3469387755102042,0.0,13034.0,0.6517,13.395323329804322,0.04865130791953194,3706.9413551490634,-20.0
EMERALDS,-1.3469387755102042,0.02,12322.0,0.6161,13.292893619900823,0.046348072708385715,3493.304879903828,-20.0
EMERALDS,-1.3469387755102042,0.04,12111.0,0.60555,13.266524005838907,0.045644963197102977,3440.308494533127,-20.0
EMERALDS,-1.3469387755102042,0.06,11858.0,0.5929,12.157161247182668,0.04876960895269857,3353.6886358331176,-19.0
EMERALDS,-1.3469387755102042,0.08,11269.0,0.56345,10.60478543382656,0.05313167376331238,3177.0592050940877,-14.0
EMERALDS,-1.3469387755102042,0.1,10647.0,0.53235,9.739207025086795,0.054660507639764,2998.392024679741,-12.0
